song_id,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,outcome
7DM5Zjy90txraEOGk4FcKm,193011,TRUE,1YfEcTuGvBQ8xSD1f53UnK,2,0.882044,0.474749,-8.688,0.234525,95.93,0
4huzp9V4c7T7wmYP5Rd2Rj,203558,FALSE,14vNE9iqS5eGAL6OogiN8g,2,0.286176,0.378536,-9.278,0.046452,109.812,0
6F9sSGTZr8mFfUndArNCmq,131000,FALSE,0Tazr7cok0ZIzVWH27sqeY,1,0.78668,0.118201,-14.575,0.074042,115.887,0
1yHT4TeFm80QQgictSssmm,234906,FALSE,2gsggkzM5R49q6jpPvazou,1,0.545063,0.642515,-5.596,0.212247,135.584,0
14CsUVcoKztExH6aSgfrfb,269403,FALSE,2QsynagSdAqZj3U9HgDzjD,1,0.621338,0.615919,-7.211,0.150423,122.93,0
1690BNyYA4P7lHMOQep1DD,220666,TRUE,698hF4vcwHwPy8ltmXermq,2,0.693585,0.743817,-3.961,0.261357,142.056,0
24OI2VxwLqpWdBT9fHg67u,259373,FALSE,5aBxFPaaGk9204ssHUvXWN,1,0.48181,0.850568,-4.045,0.029715,146.105,0
56cMq0WsVJwCWBdNtb5Mmo,281840,FALSE,4M84umUNRbZy1mJleyyRM9,2,0.724345,0.504387,-9.461,0.064345,124.014,0
4DzWpwEZAr1VKBzyb6Bn4B,228109,FALSE,0LyGKROtVGETU1C38NwZqP,1,0.716423,0.664487,-9.548,0.255304,129.922,0
52cRLiiZBhRGvzQvQgbFcT,197831,FALSE,3tLYpanVDomWAZqF82NPds,1,0.7976,0.726266,-5.107,0.071347,128.001,0
2EYilkg1F79h8ch4f4Csii,200960,FALSE,57pVvBwa3ZCR9LsVlkLXj7,1,0.777688,0.516743,-8.713,0.031345,92.013,0
6phKkVuSzTNEriX3uciCb5,232786,TRUE,0NIIxcxNHmOoyBx03SfTCD,2,0.457984,0.442041,-10.42,0.124651,122.394,0
6I2fP8K1GbElogsAekOQfd,99259,FALSE,0Vb15td3iKkAzdGD5Sj9Ky,1,0.559591,0.94789,-4.861,0.113301,161.789,0
4zDMIOycxDHIyIwPXjGnsc,231200,FALSE,2I6gQ8HicF6er2NgjfkwGd,1,0.429807,0.714478,-6.684,0.037318,125.66,0
3cwProa7pzzqTGYPYp5Efc,204413,FALSE,2txHhyCwHjUEpJjWrEyqyX,1,0.563235,0.862929,-3.958,0.066562,127.968,0
5tviMv6hO6wZQpnb1jsaw0,188800,FALSE,2retT7MFwHDVTeGKDdybEx,1,0.395307,0.638643,-5.759,0.037709,205.489,0
5ykVH407qI98n00OoDUzoa,278694,FALSE,6oH5aZUWiPfOTm1gcFi5gh,1,0.846502,0.638837,-8.505,0.05682,120.004,0
1P5OPN8MbPgFznEp1b7OiN,271693,FALSE,2RdwBSPQiwcmiDo9kixcl8,2,0.90362,0.857619,-6.599,0.199162,120.143,0
6w1DBbA8akxHPiBQ6nAyJq,330600,FALSE,2mxe0TnaNL039ysAj51xPQ,3,0.833579,0.566505,-4.824,0.103013,138.064,0
6nngIxUx37IhFgBqZAdQ5Q,200493,FALSE,1p3J6laThbGvAuz642q1O6,1,0.639315,0.914702,-5.201,0.031349,107.007,0
6jmTHeoWvBaSrwWttr8Xvu,236480,TRUE,02kJSzxNuaWGqwubyUba0Z,2,0.703071,0.568551,-7.427,0.108706,140,0
17O7wI9MExNcZUut2GW3zc,192026,FALSE,50OApTJurDusIo9dGTqSU4,1,0.70555,0.247948,-9.008,0.033572,94.015,0
5oTzlrZ8WTDIHeTsz4Jw3z,227986,TRUE,6L3x3if9RVimruryD9LoFb,1,0.748733,0.515041,-11.555,0.306622,119.873,0
7GsLnmSdvaxA8gyzPcpkAi,283226,FALSE,4mAknRKFOyJ4G9MTwlaw6Y,5,0.430994,0.735041,-6.59,0.274183,130.649,0
77m6ySUV5ZpOdaIsygDYMZ,254906,FALSE,6eUKZXaKkcviH0Ku9w2n3V,1,0.475885,0.704269,-5.411,0.277797,140.396,0
23PVU1g1nOo8Hm7vfAxy90,220150,FALSE,3zYX58iRRk6qxi5PnlKsSr,1,0.879715,0.833476,-6.19,0.048479,133.032,0
2u6zR1wIc9dbsxEjU6qaDV,210963,TRUE,5l9wiTZVfqQTfMDOt0HtwC,2,0.886418,0.454981,-6.866,0.195257,121.061,0
7Mo9OQBzE5Hl0CEsRmZ0Yz,245800,FALSE,2vJo3bWY09MoK1QrRZD1wf,5,0.526295,0.680485,-8.195,0.40178,76.066,0
0fWSx16l0MXQSE6MKADLrx,354280,FALSE,5aBxFPaaGk9204ssHUvXWN,1,0.453817,0.497487,-6.835,0.029331,135.944,0
6j8JZ34YSJ3Yf7r2n2IPCX,226840,FALSE,1vyhD5VmyZ7KMfW5gqLgo5,1,0.714194,0.779195,-3.607,0.100616,173.925,0
3N1rgm4QrZBuhhvRrXxmOI,191903,FALSE,5nkYRuiIHg2xXHFC8bfosJ,1,0.566951,0.932926,-3.453,0.129116,128.074,0
0iKyrKmlFXWmHjekVLisjq,219663,FALSE,3RsLWGrlX4iqeX3GLIUlaZ,3,0.72006,0.422108,-10.491,0.112525,130.011,0
3nU9JSbunpkMWjztX0svAZ,255720,FALSE,3Rsr4Z96O6U3lToOiV3zBh,1,0.457708,0.607153,-6.956,0.052188,129.091,0
7K4ubVk9yf1AYGzQC0Olsb,201986,FALSE,7bXgB6jMjp9ATFy66eO08Z,1,0.682227,0.789214,-5.47,0.067891,117.975,0
6q4P5GViMZJfgpfNVr5txY,203470,TRUE,0g9vAlRPK9Gt3FKCekk4TW,2,0.676869,0.593499,-10.984,0.329358,134.196,0
4b30rxe4kxjNl8YpE17Sew,245466,FALSE,3AQRLZ9PuTAozP28Skbq8V,1,0.387505,0.836293,-3.548,0.035764,180.073,0
43FJWTHA5hPwWFfMXEjPwI,204312,FALSE,10hGPIDZi33LRaYRIq3Bh4,1,0.576875,0.905442,-5.382,0.035478,127.982,0
3eqEq53sUsaukd560hw7Dh,260160,TRUE,1FvjvACFvko2Z91IvDljrx,1,0.642588,0.607819,-9.713,0.131102,125.472,0
6kFet6CVnC9n94Zw6t7RmT,211226,FALSE,5ILMkt5lW4KAyTXMNYWaGF,1,0.604472,0.772549,-6.685,0.360958,119.968,0
7hpN9FyMwSUH74nlrfuPJb,222826,TRUE,5AtWO8IEnjhRLzaVVQxFUs,3,0.739369,0.497267,-7.796,0.062726,115.117,0
3JEQodTFL5aWEKFz4aBjTd,227906,FALSE,2mV8aJphiSHYJf43DxL7Gt,1,0.816874,0.65431,-6.786,0.192669,95.984,0
2CWr0Vlv4XhAYrvLr7mH5a,152095,FALSE,4vkIW79PRnJM8PNylIMTQB,1,0.355688,0.859666,-6.221,0.055616,83.844,0
2CAK2t1reUgPK6OMgAMURB,190013,FALSE,2o5jDhtHVPhrJdv3cEQ99Z,2,0.64188,0.741291,-8.165,0.036518,111.975,0
48PrKXP5P7ZHUMIDGPrWwe,227800,FALSE,6dC0rIJNLSFZwqckLgXJ8p,1,0.703057,0.515483,-4.908,0.067009,128.082,0
6ZfzbvseI7sxis7uFUEAHx,230613,FALSE,0sElgscu7tp38PM1MtsUz7,1,0.59313,0.956341,-9.53,0.066807,132.992,0
5pKBCp3tRnM0VmNW4QL08v,209699,FALSE,2DlGxzQSjYe5N6G9nkYghR,2,0.72018,0.95103,-4.138,0.052488,128.969,0
1xiTumVDynpu34QrVPUtV0,164986,FALSE,0XUnVZH89w9TtfZmaxnt6t,1,0.374119,0.930701,-2.558,0.047137,80.8,0
3Q64WkoK8h3fC9zwsvzwdD,215382,FALSE,3AVfmawzu83sp94QW7CEGm,1,0.519687,0.630882,-7.986,0.246899,186.036,0
53ZnKUo3p9KfXh2ahkdYhS,240920,FALSE,2RdwBSPQiwcmiDo9kixcl8,1,0.928387,0.499297,-4.599,0.0904,110.303,0
5v1zJ7vqjZe24jfH5bYY3i,77573,FALSE,7bXgB6jMjp9ATFy66eO08Z,1,0.286527,0.396082,-6.249,0.037612,71.714,0
0BKFHqYxMy1OgSIUps40Mb,202306,FALSE,3IsULVZIf4iGp9ExB7yJVq,1,0.589432,0.727992,-7.072,0.046419,171.935,0
6Rjk8HQZz8l4zH7fr0o7AE,218312,FALSE,67qogtRNI0GjUr8PlaG6Zh,3,0.740161,0.875374,-4.79,0.037618,126.038,0
3RqOL44iL6IB1apv1fjeKu,292333,FALSE,42IUN9kTPdUdI1kre6L7Wk,1,0.682687,0.733391,-5.703,0.069501,99.946,0
1xm41utgX6tZZs5t22gJuh,244192,TRUE,24OCZDYud2BcFNevHHSEmm,1,0.565884,0.777445,-7.103,0.319558,87.022,0
