song_name,song_id,artists,album,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,acousticness,key,liveness,mode,time_signature,valence,song_title_en,outcome
"Night Moves (From ""Grand Theft Auto V"")",5s6qQ7DeUBEWZ618p0TxEw,"[""Gamer's Delight""]",Grand Theft Auto - Music Playlist from GTA 5,203612,FALSE,4pCKzB7NinIJUZty8z7j89,1,0.750122,0.505287,-13.173,0.03965,121.575,0.015404,2,0.02762,1,4,0.740731,Night Moves,0
Ease My Mind (feat. Niki and the Dove) - GTA Remix,4Sj264pvRSHWUMX0O8moKc,"['Skrillex', 'Niki & The Dove']",Ease My Mind v Ragga Bomb Remixes,281608,FALSE,5he5w2lnU9x7JFhnwcekXX,2,0.576676,0.780169,-4.99,0.077447,150.023,0.175029,1,0.066189,0,4,0.733226,Ease My Mind (feat. Niki and the Dove) [GTA Remix],0
I'm Sprung - Original,0tTPb9zZBMC9zCEqQHzUIM,['T-Pain'],T-Pain Presents Happy Hour: The Greatest Hits,233213,FALSE,3aQeKQSyrW4qWr35idm0cy,1,0.579345,0.464306,-8.433,0.124502,99.404,0.275602,0,0.184272,0,4,0.234715,I'm Sprung,0
Good Night From Chicago - Mark Mansion & Linus K Remix,1JDnDFag6YEfFHHc1EeJ9M,['T. Ruggieri'],Good Night From Chicago,396000,FALSE,39qIJ0LTVFcKoo0OYatB1R,1,0.868392,0.484165,-9.863,0.121513,120.018,0.003533,0,0.290318,1,4,0.466644,Good Night From Chicago - Mark Mansion & Linus K Remix,0
"Sweet Child O' Mine - feat. Myles Kennedy and The Conspirators; Live at Spotify, London",1BMDaiVYDREQnrQZA7Drpk,['Slash'],Spotify Sessions,396968,FALSE,4Cqia9vrAbm7ANXbJGXsTE,1,0.563129,0.536701,-5.732,0.034571,121.069,0.422,6,0.975674,1,4,0.321195,"Sweet Child O' Mine - feat. Myles Kennedy and The Conspirators; Live at Spotify, London",0
Julia,3oUSdLtRYOSvXcLMrHctv7,['SZA'],Z,219642,FALSE,7tYKF4w9nC0nq9CsPZTHyP,1,0.667642,0.682736,-7.082,0.030897,110.997,0.009121,0,0.084278,1,4,0.398866,Julia,0
O,77yuzxCS3csrgTPSW0pvyk,['Coldplay'],Ghost Stories,323480,FALSE,4gzpq5DPGxSnKTe4SA8HAU,1,0.23027,0.215657,-14.727,0.037643,92.022,0.910785,10,0.093372,1,5,0.062884,O,0
Always N Forever,31fLslS3QRCSKwTJ3RiMSW,['The Orwells'],Disgraceland,161613,FALSE,7ia4FaCVsbXvhVwagCJk7l,1,0.450535,0.901544,-3.781,0.039806,143.045,0.13435,4,0.312365,1,4,0.390519,Always N Forever,0
"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air",0S8Z5UHjl1IlYaJpjCOOG6,['Joshua Bell'],"II. Air from Orchestral Suite No. 3 in D Major, BWV 1068",292413,FALSE,3Ka1nDpDzxDveEqUPzIeom,1,0.186647,0.249897,-16.156,0.039419,90.676,0.685332,2,0.094499,1,3,0.089649,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air",0
Stay With Me - Darkchild Version,2ZgbzghX5OivK5HvC9hiT1,"['Sam Smith', 'Mary J. Blige']",Stay With Me,173734,FALSE,2wY79sveU1sp5g7SokKOiI,2,0.465053,0.365814,-7.072,0.037145,84.44,0.440423,0,0.092252,1,4,0.108552,Stay With Me (Darkchild Version),0
Never Comin' Home,4cP7zTQipGqs6ohUG23Ehm,['Scott H. Biram'],Nothin' But Blood,217933,FALSE,6wpI4AEN6UO7ksNN23RGEf,1,0.457762,0.246492,-12.859,0.055059,184.158,0.718988,7,0.167381,1,3,0.363723,Never Comin' Home,0
Spliff & Red Stripe,1UA3O0Oxo4hsLrPHGVmD09,['Stilett'],S/T,168360,FALSE,0XUnVZH89w9TtfZmaxnt6t,1,0.316863,0.968402,-2.919,0.10763,141.415,0.011037,7,0.104784,1,4,0.662638,Spliff & Red Stripe,0
I'm Troubled,6WbtoOqUjYuHU2et7V2sEV,['Scott H. Biram'],Nothin' But Blood,167640,FALSE,6wpI4AEN6UO7ksNN23RGEf,1,0.523122,0.384262,-7.183,0.045743,119.411,0.556697,4,0.174433,1,4,0.78295,I'm Troubled,0
Imaginary - XQ Edit,4pE0DKl6u5EvbyruJ2LoFq,"['Brennan Heart', 'Jonathan Mendelsohn']",WE R Hardstyle Yearmix 2014,192500,FALSE,5QySqc6yAFDx9m7fedFZmC,2,0.552744,0.594626,-6.453,0.030588,149.914,0.29519,2,0.25923,1,4,0.292935,Imaginary,0
Back Door,7g6z64NEiGTyKdUhT6XJvi,"['Ca$h Out', 'Young Dolph']",Kitchens & Choppas,215800,TRUE,7Kp7SzuRuNiPFCy7JIwnLx,2,0.793111,0.434223,-11.674,0.544042,119.995,0.045889,5,0.508622,1,4,0.328482,Back Door (feat. Young Dolph),0
Rari WorkOut,0l6s307JRgXEGlzh8sPdCx,"['Lethal Bizzle', 'JME', 'Tempa T']","Rari WorkOut (feat. JME, Tempa T)",206351,FALSE,4KGNjRvBeqS7wDrExXVN8a,3,0.723002,0.848507,-4.79,0.257851,147.944,0.009203,1,0.295597,1,4,0.646353,Rari WorkOut,0
When I Say I Love U - Saux Remix,0KAnsEM9BCfyLq9JaFlAdI,['Shy Girls'],Majestic Casual - Chapter 2,257884,FALSE,4oFdxup3UmMDNoLLITyDrs,1,0.725296,0.396749,-12.93,0.070682,104.004,0.397661,0,0.108921,1,4,0.06497,When I Say I Love U (Saux Remix),0
Baby Baby,6nK4dvusppP4xKbdNWhNnw,['Nineties Fashion Society'],"90's Dance Club Music: Best of 1990's Dance, House & Disco Songs. Top Classics & Radio Party Hits",228853,FALSE,0mmeLMi9fgpamEuOWYGjfd,1,0.66444,0.972558,-2.037,0.040321,132.99,0.12246,11,0.191769,0,4,0.488791,Baby Baby,0
Going Gorillas,5DNqudCP9eUMlIfdAmwM6G,['Doctor P'],Going Gorillas,234482,FALSE,0tgjwsn1Lpjj8kKEvWm0KQ,1,0.528055,0.940047,-1.895,0.045305,173.964,0.002635,10,0.686011,0,4,0.08926,Going Gorillas,0
Jungle,1puJlKuYGH58SAFgXREUpE,"['X Ambassadors', 'Jamie N Commons']",The Reason EP,189320,FALSE,3NPpFNZtSTHheNBaWC82rB,2,0.372625,0.721654,-5.83,0.086324,78.079,0.000995,2,0.385632,1,4,0.206132,Jungle,0
Prayer In C - Robin Schulz Remix,2qgetBGCtONLZf97aMpCj9,"['Lilly Wood and The Prick', 'Robin Schulz']",Fitness Beats 2015,322687,FALSE,50OApTJurDusIo9dGTqSU4,2,0.781792,0.625455,-6.498,0.036917,123.015,0.002867,9,0.048779,0,4,0.877969,Prayer In C (Robin Schulz Remix),0
She Likes,1dvT7VJKq931WCwdMp4MqB,['Schoolboy Q'],Schoolboy Q,294745,TRUE,5IcR3N7QB1j6KBL8eImZ8m,1,0.548913,0.96583,-5.017,0.206361,142.073,0.039543,5,0.361339,1,4,0.81924,She Like,0
Bluebird Wine,2IIsJEbL6fx6gzzmCwRBpv,['Emmylou Harris'],The 70's Studio Album Collection,199906,FALSE,5s6TJEuHTr9GR894wc6VfP,1,0.569458,0.468326,-13.988,0.035115,106.374,0.490568,7,0.078692,1,4,0.596452,Bluebird Wine,0
Babes Anatomy (Adam's Lambaca Remix),28hs4m9Uf0M9lyO4qV3WnX,['Adam L. Kid'],Russ 2014,224437,FALSE,1iplPnyLRyqUO59CmJCZWX,1,0.653861,0.803841,-5.892,0.040025,131.049,0.101667,2,0.117298,1,4,0.572561,Babes Anatomy (Adam's Lambaca Remix),0
New Flame,3nw9J97nUugT84SIJdjhAV,"['Chris Brown', 'Usher', 'Rick Ross']",X (Deluxe Version),244133,TRUE,7bXgB6jMjp9ATFy66eO08Z,3,0.711038,0.675162,-4.3,0.032232,141.931,0.024912,1,0.079675,1,4,0.374553,New Flame,0
A Sky Full of Stars,6HFbq7cewJ7rPiffV0ciil,['Coldplay'],A Sky Full Of Stars,268466,FALSE,4gzpq5DPGxSnKTe4SA8HAU,1,0.542656,0.565531,-9.055,0.027773,125.005,0.006731,6,0.324231,1,4,0.191082,A Sky Full of Stars,0
Neverland - Body Bangers Edit,0kwcOpjGf427tGkx4hbSO5,"['N-Trigue', 'Flo Rida']",Neverland,240000,FALSE,2YNnMJgOEaiEZ1PXHcvsJf,2,0.78552,0.885455,-2.475,0.057042,127.998,0.028712,2,0.346464,1,4,0.48866,Neverland - Bodybangers Edit Mix,0
F Off,0LBwSwn9g2LcLnH8nNDznn,"['Elin Ruth', 'Ane Brun']",Elin Ruth,233306,FALSE,4XLEZe0s7mV0tEBkHWr70y,2,0.466747,0.384944,-11.562,0.028878,103.508,0.775175,5,0.105894,1,4,0.384945,F Off (feat. Ane Brun),0
Rabbit Hole,1cFwUMRIsE6jEMRUDyBONA,['Jamie T'],Carry On The Grudge,219853,FALSE,3Rsr4Z96O6U3lToOiV3zBh,1,0.493517,0.898628,-3.428,0.085963,160.035,0.111549,7,0.190705,0,4,0.611488,Rabbit Hole,0
Inta W Maii,72V5mr9JqDVdMITGH2nXau,['Marwan Khoury'],El Aad El Aaksi,323294,FALSE,6e6VucoDJD6bmJPlnO7AkN,1,0.680656,0.877694,-5.969,0.093943,121.966,0.007298,9,0.379288,0,4,0.762281,Inta W Maii,0
The Illest,1690BNyYA4P7lHMOQep1DD,"['Far East Movement', 'Schoolboy Q']",KTown Riot,220666,TRUE,698hF4vcwHwPy8ltmXermq,2,0.693585,0.743817,-3.961,0.261357,142.056,0.082922,6,0.085298,1,3,0.5287,The Illest,0
DesnÃºdate,0X4WNWyHdhcTmWRCalyVaI,['J Balvin'],La Familia B Sides,223106,FALSE,1vyhD5VmyZ7KMfW5gqLgo5,1,0.756153,0.736829,-5.889,0.092773,92.036,0.145865,1,0.04541,0,4,0.657974,DesnÃºdate,0
F For You - Totally Enormous Extinct Dinosaurs Remix,1OxZ0GshAXtn2h0HvuaBKt,['Disclosure'],Settle (Special Edition),354645,FALSE,6nS5roXSAGhTGr34W6n7Et,1,0.764019,0.673283,-7.469,0.0775,123.981,0.001966,8,0.423065,0,4,0.496131,F For You - Totally Enormous Extinct Dinosaurs Remix,0
Angel Of Small Death & The Codeine Scene,2EzyF6aTHojdWfppKtEbez,['Hozier'],Hozier (Deluxe),219214,FALSE,2FXC3k01G6Gw61bmprjgqS,1,0.377049,0.638172,-5.754,0.054523,92.644,0.213277,4,0.119905,1,4,0.342061,Angel Of Small Death & The Codeine Scene,0
Baby-O,3oz0NVFU9ILN3a7wnJ3RbT,['Dean Martin'],The Essential Dean Martin,178573,FALSE,49e4v89VmlDcFCMyDv9wQ9,1,0.385681,0.347427,-13.151,0.037093,149.031,0.828596,6,0.272616,0,4,0.467081,Baby-O,0
Walk Away,2NxHZfLqr2F8P6BzcwDjWZ,['Jasmine V'],Thatâ€™s Me Right There EP,206026,FALSE,3vskr7Z0TqgoYUi1iLnhy8,1,0.650324,0.711289,-8.127,0.053779,127.887,0.047077,4,0.08211,0,4,0.523597,Walk Away,0
Babylon (feat. Kendrick Lamar),6Aj2H0Z0v0JgnSfPEwCgW0,"['SZA', 'Kendrick Lamar']",Z,234284,TRUE,7tYKF4w9nC0nq9CsPZTHyP,2,0.508382,0.716486,-6.893,0.112134,131.87,0.631022,5,0.060865,0,4,0.359786,Babylon (feat. Kendrick Lamar),0
DnF,5EMKS6mLi4JprJxy8IGdhT,"['P Reign', 'Drake', 'Future']",Dear America,205386,TRUE,0bdJZl7TDeiymDYzMJnVh2,3,0.703907,0.388043,-15.055,0.35938,77.089,0.095361,0,0.34394,0,4,0.623368,DnF,0
"Literally I Can't (feat. Redfoo, Lil Jon & Enertia McFly)",4Gw1FlfLUWLcZHZWXqQQyF,"['Play-N-Skillz', 'Redfoo', 'Lil Jon', 'Enertia McFly']","Literally I Can't (feat. Redfoo, Lil Jon & Enertia McFly)",238168,TRUE,7MP4jhYmFEgb0AtiOkw55s,4,0.775589,0.942091,-0.691,0.149734,130.04,0.068964,10,0.11284,1,4,0.643656,"Literally I Can't (feat. Redfoo, Lil Jon & Enertia McFly)",0
Lyckliga gatan,2hmStaGB8yu9lkQWSZ9WKF,"['N\xc3\xa4\xc3\xa4\xc3\xa4k & Nimo', 'Kaliffa']",Lyckliga gatan,185626,FALSE,53oE0nOoC4lJeqbG5Pjc5u,2,0.694138,0.771902,-5.361,0.273638,90.157,0.110781,6,0.318463,0,4,0.875447,Lyckliga gatan,0
Brand New Guy (feat. A$AP Rocky),36C8CE7ut4WlUTE98UTP8F,"['Schoolboy Q', 'A$AP Rocky']",Schoolboy Q,288000,TRUE,5IcR3N7QB1j6KBL8eImZ8m,2,0.489322,0.896884,-3.902,0.397363,115.061,0.014153,7,0.319244,1,4,0.310687,Brand New Guy (ASAP Mob),0
Crying for No Reason,4MutGO46F4aKOEjrS5UUkM,['Katy B'],Little Red (Deluxe),242146,FALSE,5EUdiv20t58GCS09VMKk7M,1,0.664301,0.711817,-4.847,0.034295,111.976,0.392686,1,0.078921,0,4,0.226843,Crying for No Reason,0
"Miss You, Goodbye",0fLIbCP1rBFjgRFTd5nu5x,['K. Michelle'],Anybody Wanna Buy A Heart?,183400,FALSE,2retT7MFwHDVTeGKDdybEx,1,0.433565,0.585774,-6.772,0.048285,159.932,0.278059,1,0.110065,1,4,0.2938,"Miss You, Goodbye",0
Shirtsleeves,7awwmuGslmuyhnlpFipDqk,['Ed Sheeran'],x (Deluxe Edition),190226,FALSE,6eUKZXaKkcviH0Ku9w2n3V,1,0.759005,0.766283,-5.382,0.033809,107.032,0.357669,2,0.343641,1,4,0.761567,Shirtsleeves,0
When You're Gone,5Ht7dNQAH8b8JAewSTYKC5,['Mary J. Blige'],The London Sessions,204016,FALSE,1XkoF8ryArs86LZvFOkbyr,1,0.510382,0.483064,-7.739,0.169716,143.234,0.800013,11,0.448098,0,4,0.637723,When You're Gone,0
One Heart - DJ Cerla & DJ Cillo Radio Edit,3m6ADZxY4yhHiLZjvzzN6a,"['ItaloBrothers', 'Floorfilla', 'P. Moody']",One Heart,202401,FALSE,5nkYRuiIHg2xXHFC8bfosJ,3,0.622293,0.962104,-4.791,0.038276,139.995,0.030363,11,0.105419,1,4,0.303987,One Heart (feat. P. Moody) (DJ Cerla & DJ Cillo Radio Edit),0
Tranquila,6Y70Fv0tqcMOTCsPe576YE,"['J Balvin', 'Eleni Foureira']",Tranquila,245866,FALSE,1vyhD5VmyZ7KMfW5gqLgo5,2,0.672092,0.730185,-5.456,0.291802,175.86,0.110013,7,0.189247,1,4,0.738558,Tranquila,0
Old 45's,3JEQodTFL5aWEKFz4aBjTd,['Chromeo'],White Women,227906,FALSE,2mV8aJphiSHYJf43DxL7Gt,1,0.816874,0.65431,-6.786,0.192669,95.984,0.163515,8,0.210208,1,4,0.610442,Old 45's,0
Crown the Pines,24RYkVA1FxOhsUIH06NLbb,['S. Carey'],Crown the Pines,210253,FALSE,2LSJrlndCuTpdEluvYHc2E,1,0.364412,0.613877,-7.727,0.032093,78.004,0.436479,1,0.072609,1,4,0.432222,Crown the Pines,0
I'm N Luv (Wit a Stripper),4dBu5bhX1kuJCAtTPkR9jO,"['T-Pain', 'Mike Jones']",T-Pain Presents Happy Hour: The Greatest Hits,226066,TRUE,3aQeKQSyrW4qWr35idm0cy,2,0.714246,0.396302,-10.331,0.070883,145.063,0.010124,8,0.112622,1,4,0.493561,I'm N Luv (Wit A Stripper) featuring Mike Jones (Video Edit),0
Bang Bang,3oEekS4xhmFQ88ieCVTZ7H,"['Jessie J', 'Ariana Grande', 'Nicki Minaj']",My Everything (Deluxe),199320,FALSE,2gsggkzM5R49q6jpPvazou,3,0.704522,0.723013,-4.867,0.096614,150.02,0.283124,0,0.28811,0,4,0.765032,Bang Bang,0
One,5TvFfDlVoUWZvfqrhTJzD7,['Ed Sheeran'],x (Deluxe Edition),252760,FALSE,6eUKZXaKkcviH0Ku9w2n3V,1,0.464426,0.320937,-11.12,0.041776,93.528,0.876714,2,0.078941,1,4,0.307368,One,0
All of the Stars,3ALOLLBTNINpyRbBJ7riUk,['Jon D'],All of the Stars,234400,FALSE,5HCypjplgh5uQezvBpOfXN,1,0.507588,0.217967,-16.282,0.031409,149.668,0.384651,7,0.116559,0,4,0.383616,All of the Stars,0
Allergi,6DELyYEQR9xxO3fF4XUBjH,['Admiral P'],Selvtillit & tro,184973,FALSE,2P87oRX5tCFl1PYQRbPCPD,1,0.827534,0.579382,-4.556,0.131734,168.093,0.271947,8,0.095271,1,4,0.662621,Allergi,0
DÃ¶ Ung,4gOx3QmHGAElZa4z3Fdkjf,['Stilett'],S/T,137346,FALSE,0XUnVZH89w9TtfZmaxnt6t,1,0.501692,0.891467,-3.235,0.032427,85.927,0.002965,0,0.143568,1,4,0.93408,DÃ¶ Ung,0
Lighters to the Moonlight - Original Mix,1oooRSbasXFgirQZh2YiRC,"['Specimen-A', 'Sporty-O']",Across The Pond,194000,FALSE,5i7tNpMiR76WJGclXaBhT0,2,0.652094,0.862007,-5.113,0.039642,139.989,0.007063,4,0.263557,0,4,0.4963,Lighters to the Moonlight (Original Mix),0
Don't Think They Know,1lEhGV5EIVEkWqvnUYNcUd,"['Chris Brown', 'Aaliyah']",X (Deluxe Version),237973,FALSE,7bXgB6jMjp9ATFy66eO08Z,2,0.4583,0.613785,-6.507,0.095938,131.947,0.028749,5,0.326644,0,4,0.585726,Don't Think They Know,0
Vakker & sÃ¸t,3jBjxZYTNnOFTKMz054Pva,['Admiral P'],Selvtillit & tro,184173,FALSE,2P87oRX5tCFl1PYQRbPCPD,1,0.766339,0.780146,-3.96,0.151568,150.09,0.397329,7,0.146118,1,4,0.972651,Vakker & sÃ¸t,0
Multiply,21tQ61tNj6qbXbDwmSIPt9,"['A$AP Rocky', 'Juicy J']",Multiply,223053,TRUE,13ubrt8QOOCPljQ2FL1Kca,2,0.912998,0.719924,-4.427,0.179408,114.942,0.089297,0,0.121171,1,4,0.156733,Multiply,0
Sex Bomb,47TOpx16LwqnL9ff2uWTef,"['Tom Jones', 'Mousse T.']",Popular Song Covers - Vol. 1,214455,FALSE,1OB6hTSCYbxFscpIV4wAnu,2,0.798791,0.88036,-3.445,0.04146,122.967,0.190498,8,0.104425,0,4,0.950495,Sexbomb,0
Let's Love,6FbhsFfNGOgHoWR5v5yoSh,['C-Clown'],Let's Love,198826,FALSE,5HBeCjZkFtwfLYD7X3kLwi,1,0.658231,0.931445,-2.873,0.071417,102.976,0.007811,5,0.39227,0,4,0.476709,Let's Love,0
Dem Boys (feat. Puff Daddy & French Montana),73Ax2w9ZWYtkrgtb8e8r3C,"['Meek Mill', 'Rick Ross', 'French Montana', 'Diddy']",Face To Face,223074,TRUE,20sxb77xiYeusSH8cVdatc,4,0.745444,0.781015,-5.281,0.339007,133.935,0.111808,8,0.618952,1,4,0.591108,Dem Boys (feat. Puff Daddy & French Montana),0
It's a Girl Party,4ZtSvM5rG0cDSmPfYMz4N7,['Mackz'],Mack Z,220896,FALSE,2YqIlcWM3tLNiDm8mGUjuF,1,0.700459,0.802397,-2.742,0.097645,150.051,0.002728,9,0.085031,1,4,0.925932,It's a Girl Party,0
Apparently,1HNs07uZxZniPNmniw2GTa,['J. Cole'],2014 Forest Hills Drive,293040,TRUE,6l3HvQ5sa6mXTsMTB19rO5,1,0.80279,0.52342,-10.082,0.070746,134.005,0.583851,5,0.115106,1,4,0.526749,Apparently,0
Show Me REMIX,141P7NlXMEOGbaJIrvGqvi,"['Kid Ink', 'Trey Songz', 'Juicy J', '2 Chainz', 'Chris Brown']",Show Me REMIX,273010,TRUE,6KZDXtSj0SzGOV705nNeh3,5,0.783358,0.471563,-8.348,0.095369,97.995,0.02278,7,0.237171,1,4,0.556407,Show Me REMIX,0
I Lived - Arty Remix,6PaD0mEiwjN9SR31lyd5ty,['OneRepublic'],I Lived,266640,FALSE,5Pwc4xIPtQLFEnJriah9YJ,1,0.432684,0.74254,-5.783,0.04498,127.986,0.226814,9,0.078642,1,4,0.099437,I Lived - Arty Remix,0
RÃ¶sta inte pÃ¥ SD,3UoQoUDQwgWdbSBskD3CCe,"['Diegojah', 'Papa D', 'Amsie Brown', 'Hanouneh', 'Ras Cricket', 'Junior Natural', 'Mysticman', 'Ras Daniel', 'Oskar Franz\xc3\xa9n', 'Leafnuts', 'L\xc3\xb6stFolk', 'P-Danjelsa']",Jag ska berÃ_tta,444758,FALSE,13XNawj6Z1HHosYXQ0ojCP,12,0.791709,0.764499,-5.407,0.246509,84.916,0.125038,9,0.076215,1,4,0.859372,RÃ¶sta inte pÃ¥ SD,0
VÃ¥roffer (Alla Vill Ha),6JjGgSt2fYNDwpyqQhEnth,['El Perro Del Mar'],F!,188146,FALSE,0bnwha8WPTU2sf4Q4P6vE0,1,0.668388,0.344736,-13.281,0.045321,129.956,0.208606,7,0.081482,1,4,0.333032,VÃ¥roffer (Alla Vill Ha),0
Even My Dad Does Sometimes,0N5zjRnf8AreOm95iSBXF4,['Ed Sheeran'],x (Deluxe Edition),228533,FALSE,6eUKZXaKkcviH0Ku9w2n3V,1,0.582001,0.321622,-8.958,0.028141,129.769,0.75965,2,0.119387,1,3,0.284962,Even My Dad Does Sometimes,0
Throw Dat D,0qjgzEwWkmHDWnmEWCIN0H,['Akon'],KonKrete Jungle,222749,TRUE,0z4gvV4rjIZ9wHck67ucSV,1,0.781867,0.666039,-8.316,0.051908,101.05,0.005089,0,0.345494,1,4,0.385406,Throw Dat D,0
Goodman vs Badman (Prod. Baron P),23PVU1g1nOo8Hm7vfAxy90,['Silly Selection'],Goodman vs Badman (Prod. Baron P),220150,FALSE,3zYX58iRRk6qxi5PnlKsSr,1,0.879715,0.833476,-6.19,0.048479,133.032,0.510003,9,0.107725,1,4,0.765458,Goodman vs Badman (Prod. Baron P),0
What I did for Love (feat. Emeli SandÃ©),1YRjRHdl0aEtzHEn1uGi8k,"['David Guetta', 'Emeli Sand\xc3\xa9']",Listen (Deluxe),207200,FALSE,1Cs0zKBU1kc0i8ypK3B9ai,2,0.494323,0.720697,-4.855,0.041605,128.1,0.106977,2,0.119302,1,4,0.354038,What I did for Love (feat. Emeli SandÃ©),0
2AM,3Q64WkoK8h3fC9zwsvzwdD,['Astrid S'],2AM,215382,FALSE,3AVfmawzu83sp94QW7CEGm,1,0.519687,0.630882,-7.986,0.246899,186.036,0.156665,8,0.207556,1,4,0.378477,2AM,0
Blicken pÃ¥ mig,3M3vsfH1dLdduuQv1n8CLT,"['Dani M', 'Essa Cham']",Min Grind,227040,FALSE,5ILMkt5lW4KAyTXMNYWaGF,2,0.641837,0.822705,-5.41,0.248557,165.622,0.014652,2,0.137991,1,4,0.720324,Blicken pÃ¥ mig,0
Shekini,5lHd4q7QBN8T23GccIQHGn,"['P-Square', 'T.I.']",Ejeajo,218095,FALSE,42IUN9kTPdUdI1kre6L7Wk,2,0.809769,0.874289,-4.874,0.085632,94.324,0.036323,7,0.024087,1,3,0.979466,Shekini,0
Som vanligt,3qvpjcZmKqEfSQ9TBBeNRP,['Den svenska bj\xc3\xb6rnstammen'],I fÃ¶rhÃ¥llande till,171360,FALSE,0NyrvUybTePmsuED5vZi4G,1,0.66283,0.514057,-8.025,0.036184,94.029,0.549985,0,0.317076,1,4,0.467872,Som vanligt,0
Inte OK,0Wm74MutbYsqdNk5DRqPX8,['Min Stora Sorg'],"Mvh Anso, M$$",193958,FALSE,53mirS5AzwzEw9MsquLXFo,1,0.26632,0.195464,-11.732,0.029936,75.507,0.825607,2,0.30713,1,4,0.169551,Inte OK,0
Party (Go Dumb) [feat. Young Az],4glkE5YIdjH6exdZUYglOA,"['C-Trox', 'Young A.Z.']",Dorm Room EP,198000,TRUE,1MWyFWQ7erF4XjLph84x5J,2,0.653585,0.79207,-6.247,0.316919,159.976,0.247825,7,0.313166,1,4,0.525658,Party (Go Dumb) [feat. Young Az],0
Blowfish - Original Mix,61NbPRkDe5LBP1QQwQu7Hw,"['Quintino', 'Kenneth G']",Blowfish,260624,FALSE,1V3VTM7VspiQjcmRhC010n,2,0.648734,0.922603,-2.084,0.047446,128.013,0.007697,5,0.082938,0,4,0.120369,Blowfish,0
Fy faen,7JYrRZMahrLW8z5kKqKTGH,['Admiral P'],Selvtillit & tro,207560,FALSE,2P87oRX5tCFl1PYQRbPCPD,1,0.730522,0.646977,-4.025,0.290439,87.947,0.34645,0,0.098889,1,4,0.565208,Fy faen,0
Leaving California,02uJzg9E7KDnOyIYqHGoyc,['Maroon 5'],V (Deluxe),203453,FALSE,04gDigrS5kc9YWfZHwBETP,1,0.501436,0.70655,-5.619,0.033468,97.034,0.249989,3,0.121844,1,4,0.215011,Leaving California,0
Lâœ_Fe (feat. Chuck Daly),6vQt9sDyP98X9nGjpCfJwk,"['WoodzSTHLM', 'Chuck Daly']",Yearwalk,205254,FALSE,32ipYqTHbUTacoBhiuo2Hy,2,0.684981,0.72679,-5.008,0.038059,145.018,0.024338,10,0.101525,0,4,0.142978,Lâœ_Fe (feat. Chuck Daly),0
"""Iâ€¢Mâ€¢Aâ€¢M (jj remix) â€“ (feat. jj)",6UEIEBlYkzKlTil1qXbH2q,"['Silvana Imam', 'jj']",F!,206453,FALSE,14vNE9iqS5eGAL6OogiN8g,2,0.394837,0.641863,-5.849,0.069643,109.876,0.330501,7,0.146108,0,3,0.258598,"""Iâ€¢Mâ€¢Aâ€¢M (jj remix) â€“ (feat. jj)",0
Fri (feat. Robert Athill),3vRu8AvLasPCPqw0JLWt3Q,"['Rhymes & Riddim', 'Robert Athill']",DÃ¶dar dom med kÃ_rlek EP,194181,FALSE,7m6DSze5TrrYbItmW8YRY3,2,0.674286,0.486605,-8.053,0.057566,109.965,0.624716,2,0.307422,1,4,0.50708,Fri (feat. Robert Athill),0
Gruppterapi,6Zdgr3BnsuNllK58MUEeru,"['Stor & Aki', 'Sanjin', 'Linda Pira', 'Dani M', 'Dajanko', 'Moms', 'Allyawan', 'Carlito', 'Mig-L']",Redline Is For The Children,314133,FALSE,7od7WvFXOcePxvE5abwHt3,9,0.681851,0.803492,-5.113,0.30383,92.331,0.225312,1,0.169874,1,4,0.769987,Gruppterapi,0
Manic Monday,2IYPvQJ8u30tvKI5MpYDry,"[""80's Pop Band""]",Most Famous - 1980's,192133,FALSE,7oLhAu3ec1C2uoUedZ96P6,1,0.526887,0.60354,-6.37,0.030057,119.947,0.308499,2,0.086302,1,4,0.768599,Manic Monday (Karaoke Version),0
Flyger IvÃ_g,5IeDTbgQHbR6Z99kc5TRDM,"['Antonio D', 'O-Hund', 'Tredje \xc3\x96gat']",Flyger IvÃ_g,200000,FALSE,4nhVPRChv24WG40x4H0eaG,3,0.827544,0.698225,-8.489,0.084287,90.021,0.020144,1,0.070231,1,4,0.449655,Flyger IvÃ_g,0
Control - VersiÃ_n W,7HYgz6aimkVkq15qsWtk1W,['Wisin'],El Regreso del Sobreviviente (Deluxe Edition),295746,FALSE,3E6xrwgnVfYCrCs0ePERDz,1,0.676424,0.921115,-1.816,0.063005,128.01,0.041837,0,0.254504,1,4,0.36389,Control (VersiÃ_n W),0
Iâ€¢Mâ€¢Aâ€¢M - Instrumental,0mbokSFMqRYXAqU9dn6fAF,['Silvana Imam'],Iâ€¢Mâ€¢Aâ€¢M,203864,TRUE,14vNE9iqS5eGAL6OogiN8g,1,0.671955,0.455892,-9.192,0.032976,109.938,0.083087,3,0.305089,1,4,0.091914,I*M*A*M (Instrumental),0
You Are The Fire,1wNMUOShzFDeSJt71oYs1b,['Michael W. Smith'],Sovereign,269813,FALSE,5aBxFPaaGk9204ssHUvXWN,1,0.500942,0.864812,-5.375,0.033471,110.003,0.002125,0,0.064712,1,4,0.329048,You Are The Fire,0
